LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-40.4862 	 -12.215 	 353.9 	 978132.61
-40.4183 	 -12.3413 	 289.1 	 978146.19
-44.5665 	 -12.1651 	 747.59 	 978022.8
-44.52 	 -12.1826 	 767.89 	 978018.35
-44.4544 	 -12.2135 	 756.93 	 978023.67
-43.8328 	 -12.2283 	 599.13 	 978056.52
-41.9625 	 -12.4076 	 1041.35 	 977963.41
-41.4388 	 -14.931 	 542.98 	 978184.86
-41.4566 	 -14.9167 	 534.86 	 978183.61
-41.4811 	 -14.9209 	 571.4 	 978176.56
-41.5119 	 -14.9411 	 538.64 	 978183.87
-41.5369 	 -14.949 	 545.04 	 978183.49
-41.5686 	 -14.9426 	 566.03 	 978178.54
-41.5891 	 -14.9445 	 615.08 	 978170.21
-41.6501 	 -14.936 	 635.48 	 978165.44
-41.6777 	 -14.9415 	 606.21 	 978167.2
-41.7083 	 -14.945 	 655.01 	 978157.62
-41.7182 	 -14.9352 	 622.21 	 978163.13
-41.7456 	 -14.9254 	 689.53 	 978148.08
-41.7743 	 -14.9332 	 768.55 	 978134.57
-41.8028 	 -14.9373 	 709.51 	 978145.42
-41.8251 	 -14.9332 	 656.45 	 978151.74
-41.8553 	 -14.9299 	 683.03 	 978146.03
-41.884 	 -14.9266 	 644.61 	 978152.65
-41.9128 	 -14.923 	 663.18 	 978147.41
-41.937 	 -14.9185 	 651.68 	 978149.0
-41.9573 	 -14.906 	 645.36 	 978150.95
-41.9639 	 -14.9164 	 659.87 	 978148.46
-41.9702 	 -14.9472 	 693.24 	 978143.52
-41.9732 	 -14.9789 	 662.52 	 978152.91
-41.947 	 -15.0048 	 696.13 	 978148.39
-41.9347 	 -15.0257 	 698.31 	 978150.22
-41.9417 	 -15.0459 	 711.86 	 978149.59
-41.9688 	 -15.1199 	 800.24 	 978137.11
-41.9761 	 -15.1575 	 1105.5 	 978079.5
-40.2328 	 -15.2422 	 244.63 	 978269.11
-40.2107 	 -15.2473 	 255.52 	 978268.52
-40.1923 	 -15.2499 	 262.79 	 978266.0
-39.2994 	 -14.8024 	 108.63 	 978344.32
-39.4195 	 -14.8596 	 105.57 	 978316.88
-39.4049 	 -14.8372 	 112.24 	 978317.46
-39.3803 	 -14.8216 	 138.59 	 978316.44
-39.3562 	 -14.8204 	 64.18 	 978336.65
-39.3468 	 -14.8063 	 78.25 	 978335.17
-39.3247 	 -14.7986 	 66.35 	 978345.12
-39.46 	 -14.8814 	 97.66 	 978314.3
-39.507 	 -14.8614 	 119.37 	 978303.11
-39.5221 	 -14.8589 	 122.77 	 978301.27
