LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-52.9711 	 -29.7769 	 103.91 	 979269.25
-52.8103 	 -29.5872 	 74.65 	 979248.1
-52.8458 	 -29.5499 	 572.26 	 979142.71
-52.8997 	 -29.5277 	 573.31 	 979145.82
-54.3289 	 -29.9277 	 196.01 	 979273.86
-54.2522 	 -29.8658 	 151.24 	 979271.03
-54.1544 	 -29.8305 	 84.19 	 979277.79
-54.0786 	 -29.7686 	 141.09 	 979263.39
-55.7772 	 -29.1803 	 151.22 	 979202.51
-55.7372 	 -29.2625 	 159.0 	 979206.16
-55.71 	 -29.3056 	 90.96 	 979223.11
-55.6547 	 -29.3233 	 158.23 	 979217.93
-55.6197 	 -29.3717 	 151.51 	 979226.08
-55.6681 	 -29.3992 	 145.28 	 979237.1
-56.2936 	 -29.1578 	 69.87 	 979243.26
-56.2744 	 -29.2142 	 100.19 	 979237.0
-56.1778 	 -29.1611 	 99.65 	 979235.42
-56.1267 	 -29.1542 	 105.8 	 979233.87
-54.5475 	 -29.3905 	 206.03 	 979200.14
-54.5894 	 -29.4177 	 123.44 	 979220.89
-54.6342 	 -29.4405 	 136.13 	 979225.09
-54.6758 	 -29.4652 	 123.46 	 979232.18
-54.2064 	 -29.2402 	 421.65 	 979150.05
-54.1797 	 -29.2038 	 458.04 	 979137.67
-54.1522 	 -29.1647 	 452.68 	 979136.23
-54.1078 	 -29.1372 	 494.86 	 979128.18
-54.055 	 -29.116 	 493.54 	 979124.28
-54.0128 	 -29.0849 	 511.68 	 979118.19
-54.213 	 -29.1616 	 424.58 	 979247.17
-54.2719 	 -29.1288 	 352.69 	 979154.96
-54.3319 	 -29.0999 	 350.87 	 979155.21
-54.4075 	 -29.0885 	 387.79 	 979145.06
-56.2317 	 -29.2389 	 95.15 	 979236.15
-56.1997 	 -29.275 	 97.96 	 979236.35
-56.2067 	 -29.32 	 88.75 	 979238.92
-56.2144 	 -29.3664 	 78.99 	 979243.7
-55.9675 	 -30.3283 	 225.96 	 979303.01
-55.9581 	 -30.3786 	 232.15 	 979301.45
-55.9403 	 -30.4158 	 272.34 	 979294.61
-55.9192 	 -30.4581 	 290.17 	 979291.24
-55.8869 	 -30.4981 	 278.47 	 979298.1
-55.8703 	 -30.5392 	 284.46 	 979299.74
-55.8575 	 -30.5883 	 313.87 	 979297.98
-55.8347 	 -30.6278 	 308.79 	 979298.51
-55.8161 	 -30.6769 	 346.45 	 979294.25
-55.7731 	 -30.7125 	 288.74 	 979313.94
-53.8072 	 -31.6292 	 195.04 	 979426.73
-53.468 	 -27.4005 	 546.19 	 978965.69
-53.5119 	 -27.3699 	 486.28 	 978974.57
-53.5616 	 -27.3527 	 517.26 	 978965.33
-53.6144 	 -27.3449 	 257.68 	 979009.37
-53.6628 	 -27.3188 	 224.13 	 979008.59
