LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-56.1357 	 -15.1237 	 551.35 	 978223.51
-56.2082 	 -15.1272 	 355.43 	 978256.6
-56.1466 	 -15.0793 	 626.01 	 978204.57
-56.2058 	 -15.0369 	 588.87 	 978201.19
-56.292 	 -15.0489 	 240.32 	 978259.58
-56.2109 	 -14.9471 	 296.02 	 978244.13
-56.2075 	 -14.8786 	 287.96 	 978246.35
-56.2674 	 -14.9874 	 324.01 	 978240.17
-56.5135 	 -14.8209 	 268.84 	 978254.92
-56.5886 	 -14.8819 	 358.9 	 978241.7
-56.211 	 -14.7917 	 271.54 	 978241.55
-56.2897 	 -14.7823 	 204.48 	 978256.79
-56.2907 	 -14.8723 	 240.28 	 978253.51
-56.2914 	 -15.3903 	 202.66 	 978306.89
-55.9607 	 -14.4516 	 391.74 	 978219.31
-55.873 	 -14.4572 	 363.51 	 978221.16
-55.8796 	 -14.6244 	 274.02 	 978235.7
-55.8656 	 -14.704 	 264.55 	 978241.1
-55.8015 	 -14.7985 	 320.44 	 978245.56
-55.7879 	 -14.8762 	 270.81 	 978262.67
-55.7074 	 -14.7922 	 323.19 	 978245.09
-55.6237 	 -14.7835 	 296.84 	 978244.68
-55.9681 	 -14.7055 	 255.29 	 978244.34
-55.9866 	 -14.7914 	 276.42 	 978246.11
-56.0525 	 -14.7117 	 225.46 	 978250.33
-56.0513 	 -14.7803 	 269.5 	 978245.59
-56.1247 	 -14.7877 	 218.68 	 978252.88
-56.1296 	 -14.8956 	 244.55 	 978253.24
-56.1048 	 -14.9292 	 295.02 	 978248.28
-56.0355 	 -14.8724 	 245.22 	 978257.51
-55.9595 	 -14.9565 	 309.78 	 978259.68
-55.9579 	 -14.8782 	 221.0 	 978267.1
-56.0127 	 -14.9253 	 234.54 	 978268.64
-56.0842 	 -15.0103 	 538.01 	 978217.08
-56.0477 	 -15.0668 	 556.2 	 978223.8
-55.7707 	 -15.0335 	 301.6 	 978261.9
-55.6243 	 -14.6307 	 320.41 	 978225.34
-55.5392 	 -14.6246 	 395.35 	 978206.01
-55.6344 	 -14.5511 	 673.37 	 978151.59
-55.4635 	 -14.5176 	 353.96 	 978215.24
-55.5365 	 -14.7058 	 375.03 	 978220.96
-56.5388 	 -15.2074 	 268.32 	 978264.04
-56.6393 	 -15.2875 	 249.89 	 978263.52
-56.7126 	 -15.385 	 293.35 	 978259.43
-56.7075 	 -15.4474 	 283.03 	 978265.55
-56.6211 	 -15.3765 	 233.65 	 978275.96
-56.5466 	 -15.3779 	 300.1 	 978263.35
-56.5488 	 -15.2791 	 208.11 	 978274.5
-56.6829 	 -15.2133 	 322.5 	 978250.57
-56.7278 	 -15.2749 	 383.74 	 978240.28
-56.8116 	 -15.3546 	 453.43 	 978234.55
