LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-40.3896 	 -19.1637 	 90.88 	 978544.74
-40.4332 	 -18.587 	 97.38 	 978509.31
-40.5552 	 -18.0062 	 257.07 	 978436.23
-40.1017 	 -18.3612 	 80.09 	 978515.63
-40.1583 	 -18.3826 	 98.05 	 978510.61
-40.0391 	 -18.3425 	 72.26 	 978519.46
-39.9778 	 -18.3319 	 61.34 	 978523.91
-40.1009 	 -18.5481 	 85.79 	 978525.0
-40.9412 	 -20.4088 	 992.21 	 978409.23
-41.206 	 -20.2591 	 717.12 	 978445.34
-41.1221 	 -19.9655 	 265.37 	 978512.94
-40.3604 	 -19.2069 	 159.39 	 978533.95
-40.3149 	 -18.8387 	 94.25 	 978534.14
-40.2834 	 -18.9058 	 176.5 	 978523.81
-40.3139 	 -18.9519 	 151.52 	 978528.94
-40.3663 	 -18.9685 	 106.36 	 978536.0
-40.4201 	 -19.2033 	 135.86 	 978535.96
-40.3393 	 -19.1612 	 86.35 	 978545.08
-40.8695 	 -18.182 	 169.52 	 978449.53
-40.4536 	 -18.9835 	 133.53 	 978527.18
-40.5089 	 -19.0014 	 152.98 	 978521.59
-40.7279 	 -19.2811 	 83.12 	 978544.59
-40.7659 	 -19.2471 	 86.53 	 978538.91
-39.8932 	 -18.9036 	 8.17 	 978569.6
-41.7315 	 -20.8504 	 590.03 	 978511.93
-41.7336 	 -20.8095 	 621.79 	 978502.1
-41.8105 	 -20.7711 	 690.3 	 978488.41
-41.2687 	 -21.2274 	 3.32 	 978675.32
-41.2268 	 -21.2191 	 4.61 	 978674.34
-41.1915 	 -21.2246 	 3.32 	 978678.07
-41.1459 	 -21.2227 	 3.91 	 978682.7
-41.0272 	 -18.3742 	 281.16 	 978432.45
-41.6432 	 -21.1029 	 109.65 	 978635.9
-41.6027 	 -21.1437 	 88.8 	 978645.06
-41.5646 	 -21.1437 	 76.72 	 978649.28
-41.4781 	 -21.1807 	 50.9 	 978656.53
-41.4343 	 -21.1947 	 51.99 	 978661.04
-41.4014 	 -21.1913 	 52.94 	 978659.29
-41.3566 	 -21.1858 	 48.78 	 978659.39
-40.855 	 -20.8254 	 7.76 	 978646.75
-41.64471 	 -20.34526 	 795.868 	 978432.4
-40.09342 	 -19.21995 	 51.009 	 978569.28
-41.16275 	 -20.76977 	 64.767 	 978620.89
-41.47312 	 -20.74951 	 108.145 	 978599.81
-41.02553 	 -21.11525 	 19.599 	 978677.32
-40.27537 	 -20.23314 	 25.89 	 978630.75
-41.36392 	 -20.25689 	 1050.764 	 978382.05
-41.02347 	 -20.38209 	 1076.679 	 978388.59
-40.60088 	 -19.93411 	 644.528 	 978469.43
-40.88974 	 -18.75059 	 202.71 	 978473.58
-40.42817 	 -18.69199 	 151.162 	 978503.53
-40.81957 	 -18.38061 	 225.186 	 978454.06
-40.26803 	 -20.2125 	 30.085 	 978632.18
-39.87619 	 -18.71172 	 36.221 	 978552.58
-40.62554 	 -19.15424 	 128.512 	 978529.96
-40.36364 	 -18.13316 	 179.816 	 978468.72
-40.09138 	 -18.90365 	 65.195 	 978553.84
-40.22627 	 -19.63165 	 60.934 	 978583.82
-40.37948 	 -18.9896 	 97.142 	 978538.27
-40.86754 	 -19.88745 	 177.944 	 978541.92
-40.67634 	 -19.48096 	 119.745 	 978547.11
-40.02923 	 -19.05149 	 40.224 	 978565.6
