LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-36.536 	 -8.8716 	 940.01 	 977932.57
-36.171 	 -8.3519 	 610.36 	 977973.85
-36.1724 	 -8.3754 	 615.12 	 977972.11
-36.1843 	 -8.4019 	 574.43 	 977982.78
-36.1938 	 -8.4193 	 565.29 	 977987.39
-36.2075 	 -8.4438 	 556.31 	 977993.89
-35.0734 	 -8.0174 	 132.48 	 978122.07
-35.0916 	 -8.0148 	 148.22 	 978116.32
-35.09 	 -8.0338 	 109.43 	 978125.64
-35.1067 	 -8.0339 	 110.84 	 978122.16
-35.1067 	 -8.0172 	 92.3 	 978124.98
-35.0572 	 -8.0012 	 40.83 	 978143.57
-35.0554 	 -8.0172 	 109.95 	 978128.89
-35.0575 	 -8.0332 	 135.47 	 978124.47
-35.0735 	 -8.0347 	 135.97 	 978122.16
-35.1069 	 -8.0507 	 127.87 	 978120.5
-35.1239 	 -8.0673 	 151.52 	 978113.42
-34.9239 	 -7.9493 	 69.78 	 978147.33
-34.9385 	 -7.9652 	 25.71 	 978156.44
-34.94 	 -7.9507 	 84.85 	 978144.21
-34.9727 	 -7.9675 	 95.47 	 978142.06
-34.9391 	 -7.9859 	 23.78 	 978153.58
-34.9621 	 -7.9832 	 89.21 	 978140.69
-34.9592 	 -7.9648 	 91.75 	 978142.43
-34.9584 	 -7.9998 	 39.29 	 978150.78
-34.9238 	 -8.0348 	 0.77 	 978157.5
-34.9082 	 -8.0347 	 -0.93 	 978157.84
-34.8731 	 -8.0342 	 -1.42 	 978159.99
-34.8742 	 -8.0509 	 -3.09 	 978161.05
-34.8903 	 -8.0502 	 -1.36 	 978159.3
-34.906 	 -8.0508 	 -2.81 	 978160.51
-34.9072 	 -8.0842 	 -3.01 	 978162.26
-34.9081 	 -8.0668 	 -2.87 	 978160.82
-34.9236 	 -8.0677 	 0.06 	 978159.8
-37.8354 	 -8.0485 	 553.51 	 977965.29
-40.0186 	 -8.5595 	 388.78 	 978021.1
-40.2654 	 -7.7612 	 507.9 	 977973.27
-40.632 	 -7.5786 	 785.79 	 977925.6
-40.6017 	 -7.5748 	 779.04 	 977924.09
-36.8483 	 -8.4812 	 517.88 	 977984.39
-36.0594 	 -8.49 	 449.02 	 978019.92
-35.0195 	 -8.1099 	 70.57 	 978146.92
-36.8176 	 -8.4058 	 592.96 	 977954.33
-37.199 	 -8.4064 	 607.08 	 977961.45
-37.5284 	 -8.1268 	 493.34 	 978002.29
-37.534 	 -8.1144 	 501.29 	 978000.12
-37.572 	 -8.0941 	 508.31 	 977996.61
-34.954 	 -8.0667 	 1.41 	 978160.46
-34.9899 	 -8.067 	 21.67 	 978156.83
-35.007 	 -8.0839 	 44.13 	 978152.91
-35.0234 	 -8.0834 	 67.3 	 978145.77
-35.0582 	 -8.1003 	 75.9 	 978141.15
-35.0407 	 -8.0839 	 78.44 	 978140.89
-35.0398 	 -8.0699 	 115.32 	 978130.87
-34.9903 	 -8.0835 	 25.42 	 978158.2
-34.9742 	 -8.0824 	 45.16 	 978154.58
-34.9728 	 -8.0345 	 28.83 	 978152.64
-34.9905 	 -8.0335 	 34.27 	 978150.68
-34.9233 	 -8.0847 	 -3.35 	 978163.41
-34.9399 	 -8.0843 	 1.71 	 978162.71
-34.8891 	 -8.085 	 -0.86 	 978161.32
-34.9076 	 -8.1005 	 -4.05 	 978157.26
-34.9236 	 -8.1012 	 -3.83 	 978160.07
-34.9396 	 -8.1003 	 -1.56 	 978163.47
-34.9402 	 -8.1173 	 5.87 	 978157.55
-34.9567 	 -8.0835 	 13.42 	 978159.68
-34.9549 	 -8.1032 	 75.78 	 978146.03
-34.9734 	 -8.1006 	 58.23 	 978152.73
-34.9067 	 -8.134 	 -3.14 	 978149.64
-34.9221 	 -8.1376 	 4.47 	 978151.61
-34.9396 	 -8.1338 	 52.87 	 978143.51
-34.9563 	 -8.1166 	 78.76 	 978144.1
-34.9726 	 -8.1174 	 16.85 	 978161.47
-34.9568 	 -8.1343 	 15.72 	 978156.88
-34.9742 	 -8.1331 	 33.31 	 978157.5
-34.9738 	 -8.1508 	 1.09 	 978163.42
-34.9569 	 -8.1506 	 -0.81 	 978158.41
-34.9247 	 -8.1508 	 15.45 	 978147.23
-34.9409 	 -8.1512 	 18.28 	 978150.02
-34.9569 	 -8.1671 	 -3.0 	 978156.2
-34.94 	 -8.1662 	 2.01 	 978149.86
-34.956 	 -8.1842 	 -3.38 	 978151.32
-34.9562 	 -8.201 	 -3.38 	 978150.2
-34.9571 	 -8.217 	 -4.12 	 978149.31
-34.9561 	 -8.2338 	 -4.13 	 978147.74
-34.9417 	 -8.2339 	 -4.08 	 978144.13
-34.9395 	 -8.1851 	 -4.73 	 978145.83
-34.9377 	 -8.1994 	 -4.33 	 978143.5
-34.9397 	 -8.2168 	 -4.58 	 978143.51
-34.924 	 -8.2178 	 -2.36 	 978139.46
-35.1578 	 -7.9682 	 96.85 	 978121.62
-35.1394 	 -7.9676 	 81.83 	 978125.22
-35.1074 	 -7.9818 	 55.66 	 978135.23
-35.0913 	 -7.9686 	 52.28 	 978136.96
-35.1398 	 -8.0341 	 135.25 	 978112.02
-35.1565 	 -8.0341 	 79.4 	 978121.99
-35.1558 	 -8.0174 	 74.39 	 978124.59
-35.1401 	 -8.0172 	 91.76 	 978124.56
-35.1232 	 -8.0169 	 64.96 	 978129.7
-35.1584 	 -7.9834 	 112.67 	 978117.02
-35.1595 	 -7.9991 	 121.2 	 978115.1
-35.14 	 -8.0001 	 61.1 	 978129.36
-35.1403 	 -7.9831 	 108.2 	 978119.29
-35.1219 	 -7.9682 	 64.57 	 978130.68
-35.1085 	 -7.9706 	 41.63 	 978137.43
-35.1234 	 -7.9837 	 93.76 	 978124.46
-35.1239 	 -8.0007 	 60.81 	 978132.43
-35.0898 	 -7.9838 	 53.62 	 978138.35
-35.1066 	 -8.0004 	 43.44 	 978139.15
-35.09 	 -8.0005 	 48.13 	 978138.95
-35.0752 	 -8.0002 	 63.82 	 978138.21
-35.0404 	 -7.8676 	 87.94 	 978134.34
-35.0402 	 -7.8507 	 70.07 	 978139.3
-35.0731 	 -7.8503 	 91.08 	 978130.98
-35.0579 	 -7.8509 	 56.72 	 978139.78
-35.056 	 -7.8675 	 73.76 	 978136.06
-34.9401 	 -8.0341 	 0.68 	 978157.54
-35.057 	 -7.8847 	 67.19 	 978138.22
-35.0068 	 -7.9344 	 110.12 	 978136.6
-35.1076 	 -7.9012 	 113.04 	 978124.69
-35.1236 	 -7.9011 	 84.78 	 978130.52
-35.1217 	 -7.9171 	 117.71 	 978122.45
-35.1401 	 -7.9177 	 129.94 	 978118.16
-35.1425 	 -7.9334 	 146.65 	 978113.78
-35.1551 	 -7.9322 	 95.61 	 978124.32
-35.1092 	 -7.9522 	 125.9 	 978119.07
-35.0062 	 -7.9181 	 111.13 	 978136.69
-34.9898 	 -7.9177 	 102.62 	 978139.9
-34.9743 	 -7.917 	 99.92 	 978141.06
-34.9576 	 -7.9191 	 93.96 	 978142.79
-34.9405 	 -7.9177 	 82.45 	 978145.69
-34.9238 	 -7.9176 	 77.81 	 978147.56
-35.1388 	 -8.0676 	 116.49 	 978118.46
-35.1571 	 -8.0838 	 199.38 	 978096.92
-35.2055 	 -8.1178 	 235.39 	 978087.07
-35.1901 	 -8.1171 	 232.35 	 978089.51
-35.19 	 -8.1005 	 155.2 	 978103.97
-35.1728 	 -8.0842 	 172.51 	 978101.21
-35.1882 	 -8.0844 	 158.13 	 978102.3
