LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.9429 	 -24.5815 	 1021.63 	 978685.99
-49.9552 	 -24.6064 	 1042.55 	 978684.29
-49.9759 	 -24.6804 	 997.94 	 978693.63
-49.9829 	 -24.712 	 1035.72 	 978685.43
-49.97 	 -24.6531 	 1003.15 	 978692.86
-50.0059 	 -24.7805 	 991.27 	 978697.81
-50.017 	 -24.817 	 987.85 	 978700.65
-50.0256 	 -24.8398 	 1049.91 	 978686.37
-50.0737 	 -24.8995 	 1094.6 	 978680.51
-50.1148 	 -24.9778 	 1033.83 	 978692.97
-50.1716 	 -25.0403 	 891.75 	 978723.43
-50.1788 	 -25.0603 	 914.77 	 978718.81
-50.1043 	 -24.9372 	 1057.42 	 978687.29
-49.7377 	 -25.4521 	 1045.25 	 978717.46
-49.6486 	 -25.4762 	 1156.4 	 978698.11
-49.5406 	 -25.4561 	 961.84 	 978738.58
-49.635 	 -25.4733 	 1083.92 	 978710.76
-49.3346 	 -25.4307 	 932.76 	 978760.31
-49.2753 	 -25.495 	 923.74 	 978757.46
-49.2614 	 -25.4789 	 896.81 	 978764.27
-49.3686 	 -25.4322 	 968.67 	 978752.78
-49.5612 	 -25.899 	 904.21 	 978781.54
-49.5875 	 -25.9094 	 828.55 	 978797.52
-49.6084 	 -25.9159 	 809.02 	 978800.99
-49.4624 	 -25.8718 	 842.07 	 978789.8
-49.4367 	 -25.8662 	 885.49 	 978780.27
-49.3847 	 -25.8651 	 902.21 	 978770.39
-49.318 	 -25.7341 	 903.26 	 978770.86
-49.313 	 -25.6599 	 909.45 	 978770.67
-49.3033 	 -25.5436 	 931.48 	 978755.86
-49.776 	 -26.0264 	 922.23 	 978780.32
-49.7873 	 -26.0954 	 786.53 	 978810.66
-51.5939 	 -23.1806 	 571.39 	 978647.69
-51.7617 	 -22.6483 	 380.07 	 978664.19
-51.8839 	 -22.6586 	 343.97 	 978675.22
-51.9539 	 -22.7125 	 378.25 	 978670.48
-51.8869 	 -22.7153 	 408.62 	 978663.05
-51.5178 	 -23.1869 	 472.9 	 978666.98
-51.7236 	 -23.0633 	 403.66 	 978675.42
-50.0164 	 -23.6431 	 575.45 	 978662.07
-50.1169 	 -23.7556 	 612.99 	 978656.48
-50.1875 	 -23.7911 	 713.88 	 978632.95
-49.7272 	 -23.6092 	 581.92 	 978666.12
-50.0717 	 -23.8594 	 772.14 	 978642.41
-50.5028 	 -23.7608 	 524.12 	 978681.45
-50.32 	 -23.9939 	 709.69 	 978677.71
-50.3211 	 -23.9394 	 581.96 	 978700.51
-49.7881 	 -23.4569 	 645.09 	 978636.28
-50.7778 	 -23.7942 	 1057.01 	 978575.87
-49.7147 	 -23.7464 	 664.76 	 978660.2
-49.9519 	 -23.6972 	 501.76 	 978679.47
-49.6222 	 -23.9194 	 602.94 	 978686.84
-49.6375 	 -23.9906 	 587.72 	 978693.65
-49.7131 	 -23.9783 	 655.87 	 978681.7
-51.1861 	 -23.845 	 928.07 	 978616.12
-50.9742 	 -23.9122 	 766.64 	 978652.91
-51.005 	 -23.8222 	 766.66 	 978643.01
-50.8272 	 -23.9875 	 763.16 	 978658.81
-50.9128 	 -23.8833 	 713.59 	 978662.45
-51.5728 	 -23.7258 	 499.66 	 978686.22
-50.9 	 -23.765 	 715.12 	 978646.5
-51.2019 	 -23.9586 	 1011.86 	 978604.56
-49.5692 	 -25.09 	 754.61 	 978764.91
-49.6256 	 -24.4925 	 912.08 	 978675.94
-49.7553 	 -24.4442 	 986.49 	 978661.2
-49.6522 	 -24.4069 	 944.16 	 978662.98
-49.2169 	 -25.2481 	 972.11 	 978744.55
-49.2125 	 -25.1867 	 925.45 	 978741.03
-49.5328 	 -25.1981 	 682.18 	 978788.06
-49.6425 	 -24.9583 	 783.06 	 978746.31
-49.6131 	 -25.1967 	 662.56 	 978779.58
-54.0648 	 -25.5611 	 218.09 	 978893.95
-54.4016 	 -25.5429 	 275.85 	 978887.87
-54.4696 	 -25.5523 	 209.9 	 978900.01
-49.9468 	 -23.1302 	 472.29 	 978645.27
-49.9885 	 -23.214 	 509.94 	 978638.12
-50.0229 	 -23.2239 	 503.61 	 978638.82
-50.0522 	 -23.2572 	 606.7 	 978619.11
-50.0814 	 -23.2992 	 479.06 	 978651.47
-50.0669 	 -23.3383 	 471.8 	 978659.47
-50.0656 	 -23.3647 	 487.85 	 978658.52
-50.0608 	 -23.3828 	 500.35 	 978657.74
-50.0069 	 -23.4472 	 522.92 	 978661.19
-49.9842 	 -23.4639 	 529.76 	 978662.04
-49.9589 	 -23.4756 	 558.04 	 978658.44
