LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-42.3317 	 -5.9825 	 184.89 	 978002.8
-42.3744 	 -5.9389 	 195.94 	 977996.49
-42.3183 	 -5.9172 	 229.32 	 977990.96
-42.2837 	 -4.2375 	 49.15 	 977996.6
-42.2958 	 -4.2788 	 64.36 	 977993.05
-42.2998 	 -4.3038 	 58.95 	 977995.25
-42.2389 	 -3.8794 	 48.02 	 978010.65
-42.2577 	 -3.8294 	 54.31 	 978010.57
-42.2696 	 -3.8052 	 58.8 	 978008.01
-42.2912 	 -3.7655 	 53.14 	 978009.24
-42.315 	 -3.7213 	 6.05 	 978014.89
-42.3205 	 -3.6941 	 3.14 	 978014.85
-42.371 	 -3.662 	 22.0 	 978007.61
-42.3739 	 -3.5268 	 11.33 	 978010.33
-42.3673 	 -3.5099 	 -13.01 	 978017.28
-42.3692 	 -3.4827 	 -11.31 	 978020.18
-42.3504 	 -3.4694 	 -5.99 	 978021.52
-42.2738 	 -3.4701 	 -13.71 	 978022.05
-42.8231 	 -4.765 	 55.9 	 978018.79
-42.7459 	 -4.1814 	 57.49 	 978010.17
-42.6253 	 -3.9946 	 32.04 	 978014.64
-42.53 	 -3.7639 	 77.56 	 978002.02
-42.8962 	 -4.192 	 29.12 	 978021.19
-42.8634 	 -4.1804 	 20.64 	 978022.59
-42.8369 	 -4.1827 	 21.43 	 978021.75
-42.812 	 -4.1884 	 35.09 	 978017.8
-42.7925 	 -4.1726 	 38.89 	 978017.01
-42.7709 	 -4.1886 	 42.1 	 978015.27
-42.7191 	 -4.1893 	 44.21 	 978012.34
-42.1772 	 -4.1591 	 32.87 	 978013.83
-42.6583 	 -4.1419 	 45.09 	 978011.45
-42.6382 	 -4.129 	 74.18 	 978004.0
-42.6207 	 -4.1186 	 49.73 	 978009.01
-42.6135 	 -4.0958 	 47.33 	 978009.3
-42.6148 	 -4.0699 	 49.73 	 978009.19
-42.6242 	 -4.045 	 37.08 	 978013.57
-42.6268 	 -4.0219 	 32.77 	 978014.33
-42.6273 	 -4.0019 	 30.47 	 978015.02
-42.6256 	 -3.9537 	 41.65 	 978013.0
-42.6474 	 -3.9343 	 22.96 	 978017.8
-42.7105 	 -3.8837 	 14.74 	 978019.65
-42.6875 	 -3.8667 	 9.94 	 978020.46
-42.6647 	 -3.8626 	 9.89 	 978020.42
-42.6397 	 -3.8499 	 12.65 	 978019.07
-42.6326 	 -3.8249 	 28.32 	 978016.15
-42.5919 	 -3.7756 	 21.93 	 978016.06
-42.5625 	 -3.7397 	 71.91 	 978006.39
-42.5143 	 -3.7849 	 56.03 	 978004.76
-42.4937 	 -3.7969 	 50.21 	 978006.15
-42.4318 	 -3.8274 	 57.67 	 978004.34
-42.414 	 -3.8652 	 59.4 	 978003.53
-42.7169 	 -4.812 	 77.37 	 978012.42
-42.8121 	 -4.7897 	 54.48 	 978017.93
-42.1936 	 -3.5085 	 19.62 	 978019.8
-42.1792 	 -3.7287 	 34.56 	 978016.06
-42.1774 	 -3.6995 	 29.27 	 978017.4
-42.1765 	 -3.6719 	 24.75 	 978018.64
-42.1817 	 -3.4738 	 -7.27 	 978017.44
-42.0529 	 -4.0326 	 92.06 	 978008.56
-42.034 	 -4.0489 	 118.56 	 978002.64
-42.0082 	 -4.0505 	 68.28 	 978014.0
-41.9598 	 -4.0599 	 25.68 	 978013.66
-41.9354 	 -4.0564 	 38.37 	 978010.51
-41.885 	 -4.038 	 47.87 	 978009.1
-41.8615 	 -4.0234 	 83.09 	 978000.61
-41.8156 	 -3.9973 	 84.03 	 977998.75
-41.7927 	 -3.9843 	 93.89 	 977999.46
-41.7689 	 -3.9708 	 93.32 	 978003.85
-41.7462 	 -3.9577 	 64.96 	 978012.75
-41.7233 	 -3.9437 	 27.16 	 978023.6
-42.246 	 -5.2253 	 96.22 	 977999.11
-42.2734 	 -5.2133 	 126.17 	 977992.88
-42.2989 	 -5.2034 	 144.08 	 977989.75
-42.3302 	 -5.1947 	 125.79 	 977993.09
-42.1912 	 -5.2666 	 115.43 	 977999.03
-42.1651 	 -5.3124 	 126.25 	 978001.15
-42.1476 	 -5.334 	 163.53 	 977995.64
-42.1301 	 -5.357 	 177.47 	 977995.03
-42.1166 	 -5.3814 	 170.85 	 977999.31
-42.0439 	 -5.4447 	 138.22 	 978013.22
-42.0219 	 -5.4566 	 138.93 	 978015.91
-41.9464 	 -5.4921 	 129.57 	 978020.63
-41.8974 	 -5.5131 	 136.82 	 978013.07
-41.8632 	 -5.5032 	 155.79 	 978006.75
-41.8418 	 -5.4873 	 167.1 	 978003.42
-41.8207 	 -5.5001 	 135.69 	 978009.15
