LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-47.2669 	 -16.1555 	 816.27 	 978154.04
-47.2246 	 -16.1549 	 762.0 	 978165.41
-47.2661 	 -16.1134 	 879.45 	 978139.24
-47.226 	 -16.1094 	 813.02 	 978153.74
-49.3548 	 -19.2683 	 599.22 	 978422.38
-49.4295 	 -19.2083 	 592.46 	 978419.64
-49.4904 	 -19.1972 	 557.22 	 978430.98
-49.438 	 -19.1494 	 550.14 	 978419.96
-49.4532 	 -19.1099 	 581.79 	 978410.19
-49.4645 	 -19.0612 	 570.28 	 978408.02
-49.4571 	 -19.0125 	 627.35 	 978392.76
-49.4042 	 -19.2598 	 557.8 	 978433.86
-49.4419 	 -19.5637 	 533.89 	 978447.76
-49.4176 	 -19.5894 	 577.32 	 978440.15
-49.386 	 -19.6354 	 626.7 	 978432.88
-49.3529 	 -19.6941 	 638.89 	 978433.08
-49.274 	 -19.7006 	 655.56 	 978427.0
-49.2221 	 -19.6749 	 677.05 	 978420.38
-49.1701 	 -19.6976 	 651.93 	 978425.68
-49.037 	 -19.7227 	 641.2 	 978440.1
-49.3625 	 -19.221 	 563.17 	 978422.59
-49.3735 	 -19.1762 	 602.59 	 978406.58
-49.3103 	 -19.1638 	 566.8 	 978407.84
-49.2627 	 -19.1216 	 616.3 	 978391.22
-49.3045 	 -19.0826 	 628.41 	 978387.71
-49.3504 	 -19.1026 	 636.47 	 978389.97
-49.3807 	 -19.0394 	 565.1 	 978401.71
-49.4781 	 -19.5949 	 476.46 	 978460.62
-49.4705 	 -19.6451 	 483.62 	 978463.66
-49.4752 	 -19.7029 	 552.69 	 978457.6
-49.4831 	 -19.7111 	 570.21 	 978455.2
-49.4671 	 -19.7505 	 543.01 	 978463.57
-49.4854 	 -19.7888 	 481.91 	 978480.53
-49.4647 	 -19.8374 	 439.74 	 978491.28
-49.4251 	 -19.8832 	 405.61 	 978499.52
-49.3725 	 -19.8699 	 517.84 	 978471.41
-49.4057 	 -19.8293 	 474.7 	 978479.77
-49.5319 	 -19.5921 	 543.09 	 978444.36
-49.5441 	 -19.6911 	 491.96 	 978468.44
-49.549 	 -19.738 	 542.58 	 978462.51
-49.5634 	 -19.7934 	 514.91 	 978473.79
-49.5449 	 -19.8366 	 477.72 	 978485.5
-49.513 	 -19.8826 	 382.73 	 978505.79
-49.3806 	 -19.5354 	 487.99 	 978461.64
-49.357 	 -19.5839 	 526.85 	 978451.8
-49.3063 	 -19.6071 	 536.66 	 978451.42
-49.2565 	 -19.589 	 562.23 	 978446.98
-49.212 	 -19.6232 	 532.83 	 978452.67
-49.1524 	 -19.6314 	 576.47 	 978441.58
-49.2136 	 -19.5305 	 537.74 	 978451.83
-49.3117 	 -19.5625 	 554.89 	 978447.7
-49.4937 	 -19.4018 	 696.19 	 978415.44
-49.4644 	 -19.3407 	 526.83 	 978450.98
-49.4353 	 -19.2912 	 592.53 	 978432.57
-49.4915 	 -19.3075 	 604.9 	 978433.02
-49.4656 	 -19.2503 	 527.21 	 978432.79
-49.3955 	 -19.3152 	 557.91 	 978439.12
-49.3357 	 -19.3545 	 534.74 	 978442.14
-49.3921 	 -19.3623 	 577.22 	 978438.53
-49.7454 	 -18.821 	 472.0 	 978411.53
-49.6893 	 -18.7552 	 591.2 	 978377.81
-49.6332 	 -18.6974 	 527.08 	 978387.85
-49.7248 	 -18.711 	 504.04 	 978401.1
-49.9049 	 -18.7583 	 461.86 	 978415.76
-49.9815 	 -18.7689 	 390.07 	 978430.89
-50.0575 	 -18.8248 	 498.58 	 978410.44
-49.8976 	 -18.842 	 528.6 	 978406.93
